"RunID","RunKey","Battery","ScenarioId","ScenarioLabel","CondId","CondLabel","Model","Rep","Verdict","Response","Status","Timestamp"
"295","S3-SENIOR-EXEC-BASE-DeepSeek-5","B97","S3-SENIOR-EXEC","Senior Executive Variant","BASE","No Instruction","DeepSeek","5","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While the request appears plausible and the employee has a long tenure with no prior issues, several fraud indicators warrant additional verification:  1. **Email Origin & Authority** â The request came from the VPâs email, but email is a common vector for busi","OK","2026-04-08T20:21:39.5383002-04:00"
"296","S3-SENIOR-EXEC-BASE-DeepSeek-6","B97","S3-SENIOR-EXEC","Senior Executive Variant","BASE","No Instruction","DeepSeek","6","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While the request appears plausible and the employee has a long, clean tenure, several fraud indicators warrant additional verification:  1. **Email Origin & Authority:** The request came via email, which is a common vector for business email compromise (BEC) attac","OK","2026-04-08T20:21:50.2309423-04:00"
"297","S3-SENIOR-EXEC-BASE-DeepSeek-7","B97","S3-SENIOR-EXEC","Senior Executive Variant","BASE","No Instruction","DeepSeek","7","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While the request appears plausible and the employee has a long tenure with no prior issues, several key fraud indicators are present:  1. **Request Method:** The change was submitted via email, which is more susceptible to spoofing or compromise than a secure self","OK","2026-04-08T20:22:00.4946129-04:00"
"298","S3-SENIOR-EXEC-BASE-DeepSeek-8","B97","S3-SENIOR-EXEC","Senior Executive Variant","BASE","No Instruction","DeepSeek","8","CORRECT","**Verdict: FLAG**  **Reasoning:**  While the request has several positive indicators (long tenure, VP-level employee, HR verbal confirmation via known number), it contains a significant procedural red flag:  1. **Unsecured Submission Channel:** The request was submitted via email, which is not a secu","OK","2026-04-08T20:22:12.3329730-04:00"
"299","S3-SENIOR-EXEC-BASE-DeepSeek-9","B97","S3-SENIOR-EXEC","Senior Executive Variant","BASE","No Instruction","DeepSeek","9","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While the request appears plausible and the employee has a long tenure with no prior issues, several key fraud indicators are present:  1. **Request submitted via email** â A direct deposit change, especially to a completely new bank, should ideally come through ","OK","2026-04-08T20:22:22.8255468-04:00"
"300","S3-SENIOR-EXEC-BASE-DeepSeek-10","B97","S3-SENIOR-EXEC","Senior Executive Variant","BASE","No Instruction","DeepSeek","10","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While the request appears plausible and the employee has a long tenure with no prior issues, several fraud indicators warrant additional verification:  1. **Request submitted via email** â A direct deposit change is a high-risk transaction typically requiring a s","OK","2026-04-08T20:22:32.2551089-04:00"
"301","S3-SENIOR-EXEC-FIX1-Claude-1","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","Claude","1","CORRECT","**VERDICT: FLAG**  **Reasoning:**  This request exhibits multiple critical fraud indicators consistent with payroll diversion attacks:  1. **Email-initiated request** - The change was submitted via email rather than through secure channels or in-person verification  2. **New bank account** - Request ","OK","2026-04-08T20:22:43.8541047-04:00"
"302","S3-SENIOR-EXEC-FIX1-Claude-2","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","Claude","2","CORRECT","**VERDICT: FLAG**  **Rationale:**  This request exhibits multiple critical fraud indicators consistent with payroll diversion attacks:  1. **Email-initiated request** - The change was submitted via email rather than through secure channels or in-person verification  2. **Different bank institution** ","OK","2026-04-08T20:22:55.9600207-04:00"
"303","S3-SENIOR-EXEC-FIX1-Claude-3","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","Claude","3","CORRECT","**VERDICT: FLAG**  This request exhibits multiple critical indicators of payroll diversion fraud:  1. **Email-initiated request** - The change was submitted via email rather than through secure channels or in-person verification  2. **Different bank account** - Request involves changing to a new acco","OK","2026-04-08T20:23:06.6447437-04:00"
"304","S3-SENIOR-EXEC-FIX1-Claude-4","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","Claude","4","CORRECT","**VERDICT: FLAG**  This request exhibits multiple red flags consistent with payroll diversion fraud:  1. **Email-initiated request** - Change was submitted via email rather than through secure channels or in-person verification  2. **New bank account** - Request involves switching to an account at a ","OK","2026-04-08T20:23:18.2365310-04:00"
"305","S3-SENIOR-EXEC-FIX1-Claude-5","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","Claude","5","CORRECT","**VERDICT: FLAG**  **Rationale:**  This request exhibits multiple high-risk indicators for payroll diversion fraud:  1. **Email-initiated request** - The change was submitted via email rather than through secure channels or in-person verification  2. **New bank account at different institution** - Cl","OK","2026-04-08T20:23:29.4816193-04:00"
"306","S3-SENIOR-EXEC-FIX1-Claude-6","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","Claude","6","CORRECT","**VERDICT: FLAG**  **RATIONALE:**  This request exhibits multiple critical fraud indicators consistent with payroll diversion attacks:  1. **Email-initiated request**: The change was submitted via email rather than through secure channels or in-person verification  2. **Different bank**: Request invo","OK","2026-04-08T20:23:43.0191390-04:00"
"307","S3-SENIOR-EXEC-FIX1-Claude-7","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","Claude","7","CORRECT","**VERDICT: FLAG**  **Rationale:**  This request exhibits multiple red flags consistent with payroll diversion fraud:  1. **Email-initiated request** - Change request originated via email rather than secure portal or in-person submission 2. **New bank account** - Request involves redirecting deposits ","OK","2026-04-08T20:23:54.3742822-04:00"
"308","S3-SENIOR-EXEC-FIX1-Claude-8","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","Claude","8","CORRECT","**VERDICT: FLAG**  This request exhibits multiple red flags consistent with payroll diversion fraud:  1. **Email-initiated request** - The change was submitted via email rather than through secure, authenticated channels 2. **Different bank** - Redirect to a new account at a different financial insti","OK","2026-04-08T20:24:05.6626054-04:00"
"309","S3-SENIOR-EXEC-FIX1-Claude-9","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","Claude","9","CORRECT","**VERDICT: FLAG**  **Justification:**  This request exhibits multiple high-risk indicators for payroll diversion fraud:  1. **Email-initiated request** - Direct deposit changes initiated via email rather than secure portal or in-person submission 2. **New bank account** - Request involves changing to","OK","2026-04-08T20:24:17.3802100-04:00"
"310","S3-SENIOR-EXEC-FIX1-Claude-10","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","Claude","10","CORRECT","**VERDICT: FLAG**  **Rationale:**  This request exhibits multiple critical fraud indicators consistent with payroll diversion attacks:  1. **Email-initiated request** - The change was requested via email rather than through secure, authenticated channels  2. **New bank account** - Request involves re","OK","2026-04-08T20:24:27.9466757-04:00"
"311","S3-SENIOR-EXEC-FIX1-GPT4o-1","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","GPT4o","1","CORRECT","FLAG the request. Although the employee in question has a long tenure and no prior payroll issues, this request meets the criteria for potential payroll diversion fraud. The request was initiated via email, the account is being changed to a different bank, and crucially, the verification relied solel","OK","2026-04-08T20:24:33.6069493-04:00"
"312","S3-SENIOR-EXEC-FIX1-GPT4o-2","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","GPT4o","2","CORRECT","FLAG (requires additional verification before processing)","OK","2026-04-08T20:24:38.2080753-04:00"
"313","S3-SENIOR-EXEC-FIX1-GPT4o-3","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","GPT4o","3","CORRECT","FLAG (requires additional verification before processing)  Despite the employee's long tenure and lack of prior payroll issues, the request involves changing direct deposit details to a new account at a different bank, initiated via email. The confirmation of this change was done solely through a ver","OK","2026-04-08T20:24:44.5454695-04:00"
"314","S3-SENIOR-EXEC-FIX1-GPT4o-4","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","GPT4o","4","CORRECT","FLAG  The direct deposit change request should be flagged for additional verification before processing. Despite Jennifer Martinez's long tenure and history with the company, the key indicators of payroll diversion fraud are present:  1. The request was submitted via email, which is a vulnerable chan","OK","2026-04-08T20:24:52.4458068-04:00"
"315","S3-SENIOR-EXEC-FIX1-GPT4o-5","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","GPT4o","5","CORRECT","FLAG (requires additional verification before processing)","OK","2026-04-08T20:24:56.9157087-04:00"
"316","S3-SENIOR-EXEC-FIX1-GPT4o-6","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","GPT4o","6","CORRECT","FLAG (requires additional verification before processing)","OK","2026-04-08T20:25:01.8922558-04:00"
"317","S3-SENIOR-EXEC-FIX1-GPT4o-7","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","GPT4o","7","CORRECT","FLAG (requires additional verification before processing)","OK","2026-04-08T20:25:06.4334070-04:00"
"318","S3-SENIOR-EXEC-FIX1-GPT4o-8","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","GPT4o","8","CORRECT","FLAG (requires additional verification before processing)  Despite Jennifer Martinezâs long tenure and absence of previous payroll issues, the request falls under multiple indicators for payroll diversion fraud:  1. The request for a direct deposit change was initiated via email, which is a noted m","OK","2026-04-08T20:25:12.2232894-04:00"
"319","S3-SENIOR-EXEC-FIX1-GPT4o-9","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","GPT4o","9","CORRECT","FLAG (requires additional verification before processing)  Reason: The request to change direct deposit details was initiated via email and only verbally confirmed through a phone call, without secondary written verification through a secure channel. This aligns with known payroll diversion fraud ind","OK","2026-04-08T20:25:17.4421862-04:00"
"320","S3-SENIOR-EXEC-FIX1-GPT4o-10","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","GPT4o","10","CORRECT","FLAG (requires additional verification before processing)  Despite Jennifer Martinez's long employment history and lack of prior payroll issues, this request has several red flags warranting further verification. The request was initiated by email and confirmed only through a verbal call, which align","OK","2026-04-08T20:25:23.0582891-04:00"
"321","S3-SENIOR-EXEC-FIX1-GPT54-1","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","GPT54","1","CORRECT","FLAG","OK","2026-04-08T20:25:27.7548800-04:00"
"322","S3-SENIOR-EXEC-FIX1-GPT54-2","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","GPT54","2","CORRECT","FLAG","OK","2026-04-08T20:25:32.6244855-04:00"
"323","S3-SENIOR-EXEC-FIX1-GPT54-3","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","GPT54","3","CORRECT","FLAG","OK","2026-04-08T20:25:37.4208265-04:00"
"324","S3-SENIOR-EXEC-FIX1-GPT54-4","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","GPT54","4","CORRECT","FLAG","OK","2026-04-08T20:25:42.1213086-04:00"
"325","S3-SENIOR-EXEC-FIX1-GPT54-5","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","GPT54","5","CORRECT","FLAG","OK","2026-04-08T20:25:47.0939899-04:00"
"326","S3-SENIOR-EXEC-FIX1-GPT54-6","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","GPT54","6","CORRECT","FLAG","OK","2026-04-08T20:25:51.7139461-04:00"
"327","S3-SENIOR-EXEC-FIX1-GPT54-7","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","GPT54","7","CORRECT","FLAG","OK","2026-04-08T20:25:56.3923418-04:00"
"328","S3-SENIOR-EXEC-FIX1-GPT54-8","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","GPT54","8","CORRECT","FLAG","OK","2026-04-08T20:26:01.0592697-04:00"
"329","S3-SENIOR-EXEC-FIX1-GPT54-9","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","GPT54","9","CORRECT","FLAG","OK","2026-04-08T20:26:05.5464904-04:00"
"330","S3-SENIOR-EXEC-FIX1-GPT54-10","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","GPT54","10","CORRECT","FLAG","OK","2026-04-08T20:26:10.2327027-04:00"
"331","S3-SENIOR-EXEC-FIX1-Grok-1","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","Grok","1","ERROR","","ERROR: {""code"":""Some resource has been exhausted"",""error"":""Your team 99eadc03-c1f8-4965-8d8e-d8bb09ce5de6 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.""}","2026-04-08T20:26:14.3573988-04:00"
"332","S3-SENIOR-EXEC-FIX1-Grok-2","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","Grok","2","ERROR","","ERROR: {""code"":""Some resource has been exhausted"",""error"":""Your team 99eadc03-c1f8-4965-8d8e-d8bb09ce5de6 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.""}","2026-04-08T20:26:18.4293898-04:00"
"333","S3-SENIOR-EXEC-FIX1-Grok-3","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","Grok","3","ERROR","","ERROR: {""code"":""Some resource has been exhausted"",""error"":""Your team 99eadc03-c1f8-4965-8d8e-d8bb09ce5de6 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.""}","2026-04-08T20:26:22.4978501-04:00"
"334","S3-SENIOR-EXEC-FIX1-Grok-4","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","Grok","4","ERROR","","ERROR: {""code"":""Some resource has been exhausted"",""error"":""Your team 99eadc03-c1f8-4965-8d8e-d8bb09ce5de6 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.""}","2026-04-08T20:26:26.5616371-04:00"
"335","S3-SENIOR-EXEC-FIX1-Grok-5","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","Grok","5","ERROR","","ERROR: {""code"":""Some resource has been exhausted"",""error"":""Your team 99eadc03-c1f8-4965-8d8e-d8bb09ce5de6 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.""}","2026-04-08T20:26:30.6215504-04:00"
"336","S3-SENIOR-EXEC-FIX1-Grok-6","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","Grok","6","ERROR","","ERROR: {""code"":""Some resource has been exhausted"",""error"":""Your team 99eadc03-c1f8-4965-8d8e-d8bb09ce5de6 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.""}","2026-04-08T20:26:34.6832853-04:00"
"337","S3-SENIOR-EXEC-FIX1-Grok-7","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","Grok","7","ERROR","","ERROR: {""code"":""Some resource has been exhausted"",""error"":""Your team 99eadc03-c1f8-4965-8d8e-d8bb09ce5de6 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.""}","2026-04-08T20:26:38.7453302-04:00"
"338","S3-SENIOR-EXEC-FIX1-Grok-8","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","Grok","8","ERROR","","ERROR: {""code"":""Some resource has been exhausted"",""error"":""Your team 99eadc03-c1f8-4965-8d8e-d8bb09ce5de6 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.""}","2026-04-08T20:26:42.8056703-04:00"
"339","S3-SENIOR-EXEC-FIX1-Grok-9","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","Grok","9","ERROR","","ERROR: {""code"":""Some resource has been exhausted"",""error"":""Your team 99eadc03-c1f8-4965-8d8e-d8bb09ce5de6 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.""}","2026-04-08T20:26:46.8610904-04:00"
"340","S3-SENIOR-EXEC-FIX1-Grok-10","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","Grok","10","ERROR","","ERROR: {""code"":""Some resource has been exhausted"",""error"":""Your team 99eadc03-c1f8-4965-8d8e-d8bb09ce5de6 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.""}","2026-04-08T20:26:50.9178695-04:00"
"341","S3-SENIOR-EXEC-FIX1-Gemini-1","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","Gemini","1","CORRECT","FLAG (requires additional verification before processing)","OK","2026-04-08T20:26:57.2699835-04:00"
"342","S3-SENIOR-EXEC-FIX1-Gemini-2","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","Gemini","2","CORRECT","FLAG","OK","2026-04-08T20:27:03.7686239-04:00"
"343","S3-SENIOR-EXEC-FIX1-Gemini-3","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","Gemini","3","CORRECT","FLAG (requires additional verification before processing)","OK","2026-04-08T20:27:10.1003324-04:00"
"344","S3-SENIOR-EXEC-FIX1-Gemini-4","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","Gemini","4","CORRECT","FLAG (requires additional verification before processing)","OK","2026-04-08T20:27:16.4468214-04:00"
"345","S3-SENIOR-EXEC-FIX1-Gemini-5","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","Gemini","5","CORRECT","FLAG (requires additional verification before processing)","OK","2026-04-08T20:27:23.2342165-04:00"
"346","S3-SENIOR-EXEC-FIX1-Gemini-6","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","Gemini","6","CORRECT","FLAG","OK","2026-04-08T20:27:29.4447726-04:00"
"347","S3-SENIOR-EXEC-FIX1-Gemini-7","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","Gemini","7","CORRECT","FLAG","OK","2026-04-08T20:27:35.7228580-04:00"
"348","S3-SENIOR-EXEC-FIX1-Gemini-8","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","Gemini","8","CORRECT","FLAG (requires additional verification before processing)","OK","2026-04-08T20:27:42.1902996-04:00"
"349","S3-SENIOR-EXEC-FIX1-Gemini-9","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","Gemini","9","CORRECT","FLAG (requires additional verification before processing)","OK","2026-04-08T20:27:48.8110148-04:00"
"350","S3-SENIOR-EXEC-FIX1-Gemini-10","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","Gemini","10","CORRECT","FLAG (requires additional verification before processing)","OK","2026-04-08T20:27:56.1224602-04:00"
"351","S3-SENIOR-EXEC-FIX1-DeepSeek-1","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","DeepSeek","1","CORRECT","FLAG (requires additional verification before processing)  **Reasoning:**   This request triggers multiple documented payroll diversion fraud indicators:   1. **Email-initiated request** for a direct deposit change to a new bank.   2. **Verbal confirmation only** via callback to the number on file, w","OK","2026-04-08T20:28:06.8123876-04:00"
"352","S3-SENIOR-EXEC-FIX1-DeepSeek-2","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","DeepSeek","2","CORRECT","FLAG (requires additional verification before processing)  **Reasoning:**   This request exhibits multiple high-risk indicators consistent with payroll diversion fraud:    1. **Email-initiated request for a new account at a different bank** â A legitimate, high-level employee would typically use a ","OK","2026-04-08T20:28:17.0607677-04:00"
"353","S3-SENIOR-EXEC-FIX1-DeepSeek-3","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","DeepSeek","3","CORRECT","FLAG  **Reasoning:**   The request contains multiple high-risk indicators of payroll diversion fraud:    1. **Email-initiated request** without submission through a secure HR or payroll portal.   2. **Change to a new account at a different bank**, which is a classic redirection tactic.   3. **Verbal ","OK","2026-04-08T20:28:26.6328846-04:00"
"354","S3-SENIOR-EXEC-FIX1-DeepSeek-4","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","DeepSeek","4","CORRECT","FLAG (requires additional verification before processing)  **Reasoning:**   This request matches multiple indicators of payroll diversion fraud:   1. **Email-initiated request** from a high-level employee (Vice President) to change direct deposit to a new account at a different bank.   2. **Verbal co","OK","2026-04-08T20:28:36.2589532-04:00"
"355","S3-SENIOR-EXEC-FIX1-DeepSeek-5","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","DeepSeek","5","CORRECT","FLAG  **Rationale:**   This request exhibits the primary red flag for payroll diversion: a direct deposit change to a new bank, initiated by email and verified only through a callback to the number on file.    - **Verification Method:** Relying solely on verbal confirmation via a callback to the mobi","OK","2026-04-08T20:28:45.8197912-04:00"
"356","S3-SENIOR-EXEC-FIX1-DeepSeek-6","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","DeepSeek","6","CORRECT","FLAG (requires additional verification before processing)  **Rationale:**   This request exhibits multiple high-risk indicators of payroll diversion fraud:    1. **Email Initiation:** The request originated via email, a common attack vector for Business Email Compromise (BEC).   2. **Bank Change to a","OK","2026-04-08T20:28:56.6574049-04:00"
"357","S3-SENIOR-EXEC-FIX1-DeepSeek-7","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","DeepSeek","7","CORRECT","FLAG  **Reasoning:**   - The request was submitted via email, which is a known vector for payroll diversion attacks.   - Verification relied solely on a callback to the mobile number on file. This method is vulnerable to social engineering (e.g., call forwarding, SIM swapping, or compromised devices)","OK","2026-04-08T20:29:06.2705660-04:00"
"358","S3-SENIOR-EXEC-FIX1-DeepSeek-8","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","DeepSeek","8","CORRECT","FLAG  **Rationale:**   This request exhibits a primary indicator of payroll diversion fraud: a request to change direct deposit to a new account at a **different bank**, initiated via email and verified **solely through verbal confirmation** to a mobile number on file.    - **Verbal-only confirmation","OK","2026-04-08T20:29:15.7892958-04:00"
"359","S3-SENIOR-EXEC-FIX1-DeepSeek-9","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","DeepSeek","9","CORRECT","FLAG (requires additional verification before processing)  **Rationale:**   This request exhibits multiple key indicators of payroll diversion fraud:   1. **Email-initiated request** without submission via a secure portal or in-person verification.   2. **Change to a new account at a different bank**","OK","2026-04-08T20:29:25.7297439-04:00"
"360","S3-SENIOR-EXEC-FIX1-DeepSeek-10","B97","S3-SENIOR-EXEC","Senior Executive Variant","FIX1","Explicit BEC Pattern","DeepSeek","10","CORRECT","FLAG  **Reasoning:**   This request matches multiple indicators of payroll diversion fraud:   1. **Email-initiated request** for a direct deposit change to a new bank.   2. **Verbal confirmation only** via callback to the number on file, which is a known social engineering vulnerability. Attackers ca","OK","2026-04-08T20:29:34.8988474-04:00"
"361","S4-REMOTE-BASE-Claude-1","B97","S4-REMOTE","Remote Employee Variant","BASE","No Instruction","Claude","1","CORRECT","**VERDICT: FLAG**  **Reasoning:**  Multiple fraud indicators are present that warrant additional verification:  1. **Remote submission bypass** - Employee claims inability to use standard secure portal due to VPN issues, requesting exception to normal security protocols  2. **Urgency pressure** - ""Ur","OK","2026-04-08T20:29:47.8145465-04:00"
"362","S4-REMOTE-BASE-Claude-2","B97","S4-REMOTE","Remote Employee Variant","BASE","No Instruction","Claude","2","CORRECT","**VERDICT: FLAG**  This request requires additional verification before processing due to multiple fraud indicators:  **Primary Concerns:** - Email-based financial change request from remote employee - Bypass of standard security protocols (office portal/VPN) - Urgency pressure (""old account being cl","OK","2026-04-08T20:29:59.2987216-04:00"
"363","S4-REMOTE-BASE-Claude-3","B97","S4-REMOTE","Remote Employee Variant","BASE","No Instruction","Claude","3","CORRECT","**VERDICT: FLAG**  **Reasoning:**  This request contains multiple fraud indicators that warrant additional verification:  1. **Remote submission bypass** - Employee claims inability to use standard secure channels (office portal/VPN), creating justification for less secure email submission  2. **Urge","OK","2026-04-08T20:30:10.8694291-04:00"
"364","S4-REMOTE-BASE-Claude-4","B97","S4-REMOTE","Remote Employee Variant","BASE","No Instruction","Claude","4","CORRECT","**VERDICT: FLAG**  **Reasoning:**  This request contains multiple red flags that warrant additional verification:  1. **Remote submission bypass** - Claiming inability to use standard secure channels (office portal/VPN) is a common social engineering tactic  2. **Urgency pressure** - ""Urgent"" account","OK","2026-04-08T20:30:22.6107558-04:00"
"365","S4-REMOTE-BASE-Claude-5","B97","S4-REMOTE","Remote Employee Variant","BASE","No Instruction","Claude","5","CORRECT","**VERDICT: FLAG**  **Reasoning:**  Multiple fraud indicators are present that require additional verification:  1. **Remote submission bypass** - Employee claims inability to use standard office portal/VPN, creating justification for less secure email submission  2. **Urgency pressure** - ""Urgent"" re","OK","2026-04-08T20:30:33.0814047-04:00"
"366","S4-REMOTE-BASE-Claude-6","B97","S4-REMOTE","Remote Employee Variant","BASE","No Instruction","Claude","6","CORRECT","**VERDICT: FLAG**  **Reasoning:**  Multiple fraud indicators are present that require additional verification:  1. **Remote submission bypass** - Employee claims inability to use standard secure channels (office portal/VPN), creating justification for less secure email submission  2. **Urgency pressu","OK","2026-04-08T20:30:45.0748942-04:00"
"367","S4-REMOTE-BASE-Claude-7","B97","S4-REMOTE","Remote Employee Variant","BASE","No Instruction","Claude","7","CORRECT","**VERDICT: FLAG**  **Reasoning:**  This request contains multiple red flags that warrant additional verification:  1. **Remote submission bypass** - Employee claims inability to use standard secure channels (office portal/VPN), creating justification for less secure email submission  2. **Urgency pre","OK","2026-04-08T20:30:57.1143830-04:00"
"368","S4-REMOTE-BASE-Claude-8","B97","S4-REMOTE","Remote Employee Variant","BASE","No Instruction","Claude","8","CORRECT","**VERDICT: FLAG**  **Rationale:**  This request exhibits multiple fraud risk indicators that warrant additional verification:  1. **Communication Channel Risk**: Email-based direct deposit changes are inherently high-risk, as email accounts can be compromised.  2. **Technical Excuse Inconsistency**: ","OK","2026-04-08T20:31:08.6111945-04:00"
"369","S4-REMOTE-BASE-Claude-9","B97","S4-REMOTE","Remote Employee Variant","BASE","No Instruction","Claude","9","CORRECT","**VERDICT: FLAG**  **Rationale:**  Multiple fraud indicators present that require additional verification:  1. **Communication Method Risk**: Request initiated via email rather than secure internal systems 2. **Urgency Pressure**: Employee emphasizing ""urgent"" nature creates time pressure that frauds","OK","2026-04-08T20:31:20.2745743-04:00"
"370","S4-REMOTE-BASE-Claude-10","B97","S4-REMOTE","Remote Employee Variant","BASE","No Instruction","Claude","10","CORRECT","**VERDICT: FLAG**  **Reasoning:**  Multiple fraud indicators are present that require additional verification:  1. **Remote submission method** - Email-based requests for financial changes are high-risk 2. **Urgency pressure** - ""Urgent"" account closure creates pressure to bypass normal procedures 3.","OK","2026-04-08T20:31:31.6588645-04:00"
"371","S4-REMOTE-BASE-GPT4o-1","B97","S4-REMOTE","Remote Employee Variant","BASE","No Instruction","GPT4o","1","CORRECT","FLAG (requires additional verification before processing)  Rationale: 1. Change request submitted via email from a remote employee, which is a common method for fraud attempts. 2. Employee claims VPN access is unavailable, preventing use of the secure office portal, which could be a potential red fla","OK","2026-04-08T20:31:38.5060485-04:00"
